"name"	"classification"	"processCreated"	"pid"	"exitCode"	"runtimeMs"	"workingDirectory"	"command"	"screenshotCount"	"screenshots"	"bootstrapLogs"	"stdout"	"stderr"
"DX12_two_a025_025_normal_mode0_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"174712"	"unreported"	"1780"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=0 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a025_025 --avboit-submit-order=normal --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode0_1920x1080_Frame60_fd47644c_Scenetwo_layer_Casetwo_a025_025_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134331_174712.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_normal_mode0_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_normal_mode0_legacy.stderr.txt"
"DX12_two_a025_025_normal_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"173552"	"unreported"	"1780"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a025_025 --avboit-submit-order=normal --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenetwo_layer_Casetwo_a025_025_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134333_173552.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_normal_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_normal_mode5_legacy.stderr.txt"
"DX12_two_a025_025_normal_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"169496"	"unreported"	"1770"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a025_025 --avboit-submit-order=normal --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenetwo_layer_Casetwo_a025_025_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134335_169496.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_normal_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_normal_mode5_front.stderr.txt"
"DX12_two_a025_025_reverse_mode0_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"165916"	"unreported"	"1747"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=0 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a025_025 --avboit-submit-order=reverse --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode0_1920x1080_Frame60_fd47644c_Scenetwo_layer_Casetwo_a025_025_Orderreverse_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134336_165916.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_reverse_mode0_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_reverse_mode0_legacy.stderr.txt"
"DX12_two_a025_025_reverse_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"176048"	"unreported"	"1713"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a025_025 --avboit-submit-order=reverse --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenetwo_layer_Casetwo_a025_025_Orderreverse_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134338_176048.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_reverse_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_reverse_mode5_legacy.stderr.txt"
"DX12_two_a025_025_reverse_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"173080"	"unreported"	"1764"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a025_025 --avboit-submit-order=reverse --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenetwo_layer_Casetwo_a025_025_Orderreverse_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134340_173080.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_reverse_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_reverse_mode5_front.stderr.txt"
"DX12_two_a025_025_coverage_layerall"	"APP_EXITED_ZERO_CAPTURED"	"True"	"176384"	"unreported"	"1644"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-debug-view=2 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a025_025 --avboit-analytic-layer-filter=all --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug2_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenetwo_layer_Casetwo_a025_025_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134342_176384.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_coverage_layerall.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_coverage_layerall.stderr.txt"
"DX12_two_a025_025_coverage_layer0"	"APP_EXITED_ZERO_CAPTURED"	"True"	"138032"	"unreported"	"1668"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-debug-view=2 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a025_025 --avboit-analytic-layer-filter=0 --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug2_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenetwo_layer_Casetwo_a025_025_Ordernormal_Layer0.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134343_138032.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_coverage_layer0.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_coverage_layer0.stderr.txt"
"DX12_two_a025_025_coverage_layer1"	"APP_EXITED_ZERO_CAPTURED"	"True"	"148836"	"unreported"	"1672"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-debug-view=2 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a025_025 --avboit-analytic-layer-filter=1 --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug2_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenetwo_layer_Casetwo_a025_025_Ordernormal_Layer1.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134345_148836.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_coverage_layer1.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a025_025_coverage_layer1.stderr.txt"
"DX12_two_a050_050_normal_mode0_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"176164"	"unreported"	"1728"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=0 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a050_050 --avboit-submit-order=normal --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode0_1920x1080_Frame60_fd47644c_Scenetwo_layer_Casetwo_a050_050_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134347_176164.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_normal_mode0_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_normal_mode0_legacy.stderr.txt"
"DX12_two_a050_050_normal_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"173240"	"unreported"	"1753"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a050_050 --avboit-submit-order=normal --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenetwo_layer_Casetwo_a050_050_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134348_173240.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_normal_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_normal_mode5_legacy.stderr.txt"
"DX12_two_a050_050_normal_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"169752"	"unreported"	"1767"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a050_050 --avboit-submit-order=normal --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenetwo_layer_Casetwo_a050_050_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134350_169752.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_normal_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_normal_mode5_front.stderr.txt"
"DX12_two_a050_050_reverse_mode0_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"176332"	"unreported"	"1763"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=0 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a050_050 --avboit-submit-order=reverse --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode0_1920x1080_Frame60_fd47644c_Scenetwo_layer_Casetwo_a050_050_Orderreverse_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134352_176332.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_reverse_mode0_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_reverse_mode0_legacy.stderr.txt"
"DX12_two_a050_050_reverse_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"172908"	"unreported"	"1758"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a050_050 --avboit-submit-order=reverse --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenetwo_layer_Casetwo_a050_050_Orderreverse_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134354_172908.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_reverse_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_reverse_mode5_legacy.stderr.txt"
"DX12_two_a050_050_reverse_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"174740"	"unreported"	"1815"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=two_layer --avboit-test-case=two_a050_050 --avboit-submit-order=reverse --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenetwo_layer_Casetwo_a050_050_Orderreverse_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134355_174740.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_reverse_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_two_a050_050_reverse_mode5_front.stderr.txt"
